image,probability,pred_class
4391943845_9c00667fc5_z,1,0
4353622651_9cb4895d43_z,1,0
4368894658_0c7ec13a1f_s,1,0
4409705849_c3758e102f_z,1,0
4372809449_b4e4670af4_z,1,0
4363445629_c9a261121b_z,1,0
2017_75230506,1,1
4372502288_3666391723_z,1,0
4384691614_857ceb9733_z,1,0
4332493517_2914892044_z,1,1
4381142947_10590e4af8_z,1,0
4368215519_454a14c15b_z,1,0
2017_79442842,1,1
4362976302_3058eed22f_z,1,0
2017_56403739,1,1
4395328197_e7f4da9366_s,1,0
4369594477_857e09b5fb_z,1,0
4358425709_9801a23cda_z,1,0
4359187605_b5299a5a92_z,1,0
4376991370_420c852516_z,1,0
4378761808_f3d35a6a2d_z,1,0
2017_98481262,1,1
4365804683_e023b0769a_z,1,1
4380469225_4b86859dc9_s,1,0
2017_48914681,1,1
4365718946_e3da9488d3_z,1,1
4371048236_f69077125d_z,1,0
4374126300_dd18c17fe8_z,1,0
4312987469_2f56f04923_z,1,0
4384448704_3edf57e71b_z,1,0
4385050381_d0e5583d87_z,1,0
2017_27391991,1,1
4384101518_dfec28bdbb_z,1,1
2017_13735299,1,1
2017_13737511,1,1
4320222231_2d022f7988_z,1,1
4324915263_9d9f9ed567_z,1,0
4378452991_6ae20322ab_z,1,1
4342156420_6d42283794_z,1,0
4378842255_98afce1f22_z,1,0
4360122822_a6c096dc16_z,1,0
2017_69125054,1,1
2017_30512786,1,1
4383484993_f50def59c9_z,1,1
4370060202_4e4e58040b_z,1,0
4351297247_80acf6839d_z,1,0
4379008116_ac400bd66b_z,1,0
4360247752_4b8ba92c3d_z,1,0
2017_11230986,1,1
2017_47691756,1,1
4339693628_e19e5afa73_z,1,0
2017_31733678,1,1
2017_85311562,1,1
4362576962_9b02e7cd5c_z,1,1
4323061804_62bef9804f_z,1,0
4346605130_51aca86d03_z,1,0
4365907092_9984a9a6cd_z,1,0
4361289347_774c5a048c_z,1,0
4366801012_ac01542bd8_s,1,0
2017_17310423,1,1
4359692986_73091647d5_z,1,0
4370151512_c3f1289714_z,1,0
2017_67454268,1,1
4402460147_849cb59603_z,1,1
4379197653_e78f2221aa_z,1,0
4350774259_7c391ce3e9_z,1,0
4385408838_012db26d69_z,1,0
4314685011_83dbfcaf55_z,1,0
4331732845_237b9a3a08_z,1,0
4348532615_ab727aee83_s,1,1
4317770367_b3188b2fcf_z,1,0
4363686670_95be3e28b8_z,1,1
4379963090_56825fa333_z,1,0
2017_47422580,1,1
4349166255_6923849e89_z,1,0
4369634579_eaedabfde3_z,1,0
4381495652_f7b8c52a85_z,1,0
4329210212_da730e86bc_z,1,0
4383281264_9059d74365_z,1,0
2017_19392407,1,1
2017_48456948,1,1
4379802905_2815c7fbd8_z,1,0
4421442736_74c6fd8519_z,1,0
4386993666_2b0f8247c1_z,1,0
4348847119_23fb078097_z,1,0
4369046886_cc6f23197c_z,1,0
4348504509_8f4ed6bc49_z,1,0
2017_46236046,1,1
2017_43453197,1,1
4373035197_177dff91c3_z,1,0
4371229388_bddb702cf8_z,1,0
4332981789_e16e741ae3_z,1,0
2017_79821316,1,1
4372265123_201b8eb095_z,1,0
4367606605_b6e3b93a3e_z,1,0
4325903775_ca4627cb13_z,1,0
4373023907_2c16f34b37_z,1,0
4346427465_7a91971702_z,1,0
4327346448_933c21ccf1_z,1,0
4362069589_470b19d8d6_z,1,0
4372049695_a056eebdb4_z,1,0
4379351798_6efd48df23_z,1,0
4374117919_62a8568c80_z,1,0
4376045080_26ab6d52a7_z,1,0
4380926465_7afde059e5_z,1,0
2017_65266212,1,1
4380390038_22a634b5fe_z,1,0
4339758225_8f4e49b41d_z,1,0
4339619767_4c71765795_z,1,0
4350420623_7c5795b92d_s,1,0
2017_42946599,1,1
4329001198_987584c903_z,1,0
4315508682_4fca797791_z,1,0
2017_70226174,1,1
4372245716_0665de7cc8_s,1,0
4315775590_35d42e7369_z,1,0
2017_46761639,1,1
4382338583_d1396a1d08_z,1,0
2017_87670383,1,1
4369108446_1ee4577070_z,1,0
2017_26657265,1,1
2017_56189578,1,1
4351620098_498a1cd646_z,1,0
4378951996_0e44e74ef7_z,1,0
4341886647_d999a6b773_s,1,0
4339752092_d2afd0d87f_z,1,0
4333699492_796624c33b_z,1,0
4384364046_681d2604b5_z,1,0
4382823692_b3d8f3697f_z,1,0
2017_16616288,1,1
2017_85759298,1,1
4383383537_37d60d7248_z,1,1
2017_86470175,1,1
4361703284_f0cf8bd2f7_z,1,1
4383450253_37f44abdfa_z,1,1
4378770528_71a89cfa0c_z,1,1
4383268821_781cf72be7_z,1,1
2017_98696642,1,1
4383098378_11cf33b67f_z,1,0
4353555031_278780e3b7_z,1,1
4380914525_ee19d08820_z,1,1
4356964055_b8ec963fa1_z,1,0
4376517316_6b7dd24f1a_z,1,0
4378078776_fafa52ff5f_z,1,0
4339113538_8eb5b18db6_z,1,1
4362590290_4da5e9128f_z,1,0
4374445925_381f0b23db_z,1,0
2017_83472497,1,1
4363742439_2cbb64750a_z,1,0
4351467739_c71e04d695_z,1,1
4424312587_fc0cef7516_z,1,0
2017_18170727,1,1
4359548906_0aecca7fe0_z,1,0
4353973402_3195349e8a_s,1,0
4342673223_b3d1741d54_z,1,0
4371470453_7815a88a0c_z,1,0
4379821235_1005e84cdf_z,1,0
4419702275_e06978be8b_z,1,0
4383095520_2e19c365f7_z,1,0
2017_80518653,1,1
2017_39277887,1,1
2017_33438610,1,1
4337998916_4f15fea4be_z,1,0
4330737591_340c9b28fa_z,1,0
4378818597_db370b7477_z,1,0
2017_22932311,1,1
4351449896_e58e5e7413_z,1,0
2017_25644091,1,1
4367830389_b74ae809b9_z,1,0
2017_18950074,1,1
4322934577_af673a8f83_z,1,1
4315158233_88fda4c20a_z,1,0
4366766182_da17373729_z,1,0
4378884893_ceea9401a4_z,1,0
2017_59035224,1,1
4319756378_30b36c7c37_z,1,1
4371233190_da17059a63_z,1,0
4346905302_71572df899_z,1,0
4317450288_3a30e755fd_z,1,0
2017_34101459,1,1
4375208578_3d4d6c8f62_z,1,0
4367480335_1dddf480d2_z,1,0
4363744366_dcc454bc54_z,1,0
4379445911_d6e2a2d15b_z,1,0
4343721862_a4b04ffe82_z,1,0
4358086277_250b898cf3_z,1,1
4352294864_386e66828c_z,1,0
4316769258_f3276f11a0_z,1,0
4369200309_0a024fb9f7_s,1,1
4381801366_b1df63e6bd_z,1,0
4386783566_4c5201f33a_z,1,0
4364996950_74b9aa6742_z,1,0
4380455391_6387513cd5_z,1,0
4319809991_6fd7224682_z,1,1
2017_98894212,1,1
4412183705_0f5bb4cd79_z,1,0
4376664175_aaef86f561_z,1,0
4339341778_033bfc3082_z,1,0
2017_61587180,1,1
4382911707_c4bef221f4_z,1,0
4329628290_7931f86c13_z,1,0
2017_20929930,1,1
4338326587_405a5afbed_z,1,0
4378474259_88970cf818_z,1,0
2017_27232483,1,1
4368972058_61b7475ac0_z,1,0
4342508730_a9d7d11a94_z,1,0
4374790279_9243b4b532_s,1,0
4361141522_408bf7ffd3_z,1,0
4375324942_146f517d75_z,1,0
2017_79728112,1,1
4356883407_580e196f9c_z,1,0
4386898467_02b366fb40_z,1,1
2017_31906632,1,1
4372891061_1d3da16ee4_z,1,1
4348750009_7dffe8b93a_z,1,0
2017_14634267,1,1
4377554056_d2361dc905_z,1,0
4323906113_b41dd464a1_z,1,0
4343865540_073b3578d6_z,1,0
4365466869_c68e8b83bc_z,1,0
4368086764_e0fc7784f5_z,1,0
4352545256_6476d01d8e_z,1,0
4328472834_4aef849bce_z,1,0
2017_64962653,1,1
4353551495_2318402ddd_z,1,0
4343843753_64f7994cb4_z,1,0
4374935194_700d9efeb0_z,1,0
4385033395_b8546a9cd2_s,1,0
4324011796_8cbd5a4b2c_z,1,0
4380237346_5777cf2c96_z,1,0
4382575565_778b0ab82b_z,1,0
4380525795_1c2ebb77d9_z,1,0
4383523672_1f0bc6aa6d_z,1,0
4367506187_88257f203e_z,1,1
4355458681_45d1da061e_z,1,1
4355349710_80595e8c2d_z,1,0
4332102141_c5805d2347_z,1,0
4386412476_b722e138f7_z,1,1
4385694331_997d39678b_z,1,0
4332715609_4260770fb7_z,1,0
4375021504_34c25d05d5_z,1,0
4372145350_823373ce9a_z,1,0
4364337961_0774ff8261_z,1,1
4369884094_a681082ae6_z,1,0
4384906281_756b1db056_z,1,0
4339767564_b24f525a79_z,1,0
4384881696_d359d4efe3_z,1,0
4318290683_77ca04f5dc_z,1,0
2017_91491931,1,1
4384048190_3f40b70de1_z,1,1
4374868924_878882285c_z,1,0
4342313221_6b94eafbe2_z,1,0
4332835430_75572305b1_z,1,0
2017_56620945,1,1
2017_68500158,1,1
4342014756_acd9e55ae9_z,1,0
4381522760_0572d396a6_z,1,0
4319837094_15a2305771_z,1,0
4357421173_0b3bc6a123_z,1,0
4338117168_8d60d392cb_z,1,0
2017_12071035,1,1
4379065134_b170c27bf6_z,1,1
2017_60950943,1,1
2017_98217526,1,1
4378943853_c80b3e3b9d_z,1,0
4336124923_ac66197f12_z,1,1
4323920482_7609431159_s,1,0
4355443128_faa42c1b53_z,1,0
4338065148_f47ce98e77_z,1,0
4420108705_b4fe5a2cbd_z,1,0
4378523177_40fd86f07a_z,1,0
2017_99426426,1,1
2017_67449105,1,1
4323743172_1dac256fb9_z,1,0
4366494779_7a8791ce56_z,1,0
4324916730_58c4d9f9c2_z,1,0
4339609002_dbd8acdfff_z,1,0
4350276221_d329929a99_z,1,0
4383188783_e27e1451d2_z,1,0
4379663391_8ca1278767_z,1,0
4385598402_7f20e85d6f_z,1,0
4358327893_02e16c220d_z,1,0
4370743176_8f1204bd10_z,1,0
2017_51692998,1,1
4364392122_4d5e6deb36_z,1,1
4373297815_e60e322d62_z,1,0
4314423131_38b8c87383_z,1,0
4342131612_804657df0a_z,1,0
4373410386_3ae43414ef_s,1,0
4364972505_3e30e648b9_z,1,0
4346800332_050b7304b3_z,1,0
2017_27774439,1,1
4318353055_eed5a4f621_z,1,0
4331016805_85a7a75b70_z,1,0
4398402338_cb1dc19516_z,1,0
4357382512_3e837ac710_z,1,0
4399563474_f6e7830222_z,1,0
4369560707_1ffc50b47a_s,1,0
4353307624_8caa4c19e0_z,1,0
4365306528_830ebcff13_z,1,0
4320929570_354de506e4_z,1,0
4374959476_27c2594b20_z,1,0
2017_53584678,1,1
4379414220_542fd1704b_z,1,0
2017_18829883,1,1
4380689207_ed83a2f881_z,1,0
2017_20941021,1,1
4382230212_636636b7cd_z,1,0
2017_76362700,1,1
4356305345_9433503e1e_z,1,0
2017_97814161,1,1
4319237988_211d997523_z,1,0
4381092532_db3ce63058_z,1,0
4365495446_1743a4fbc6_z,1,0
4372542557_0b071a5543_z,1,0
2017_56140323,1,1
4344921828_52789fbb6d_s,1,0
2017_91231770,1,1
4372387022_9426d72b12_z,1,0
4376505260_882fb2a6c3_z,1,0
2017_63740692,1,1
4378136355_b4f8b06329_z,1,0
4375238942_8ccb186af8_z,1,0
2017_47334111,1,1
4368468704_516040c003_z,1,0
4354042990_4589dc0b47_z,1,0
4376107426_d992902d90_z,1,0
4380324821_465c429125_z,1,0
4350133652_c53baa0e3b_z,1,0
4385714940_91a7f23cb6_z,1,0
4356704617_373010f1c4_z,1,1
4374821457_a443595b57_z,1,0
2017_27023648,1,1
4369867502_79e4c4d40c_z,1,0
4324653490_9b2b54fd6a_z,1,0
4375403647_1888c825d7_z,1,0
4336902422_cf1a8bf8b2_z,1,0
4331258400_0b8283efa3_z,1,0
4340545582_7851b18a90_z,1,0
4376974452_878737334e_z,1,0
4345174614_4c4ec81572_z,1,0
4375261717_274bb2765a_z,1,0
4322307016_318a50fb88_s,1,0
4380470299_ef3c2518f8_z,1,1
4365941352_cdd04467d7_z,1,0
4416790116_36e04e435a_z,1,0
4378189826_79014b6b0a_z,1,0
4376889829_d33d8e6953_z,1,0
4381790711_c90ffdc112_s,1,0
4319770753_d7f1a07257_z,1,0
4322832521_9afc42ba50_s,1,0
4380542908_f982642381_z,1,0
4349297203_c3977932b1_z,1,0
4371964097_36c1f93932_z,1,0
4340591570_daa1b07ef7_z,1,0
4367991081_5ac9bf98ac_z,1,0
4384248292_040469479f_z,1,0
4364172196_6e09d3b98d_z,1,0
2017_87120708,1,1
4360137569_9f888e2ac6_z,1,1
4367723778_39dafc6851_z,1,1
2017_42902564,1,1
4333517163_8c07c2a20b_z,1,0
2017_17414694,1,1
4349557385_bc898665b0_z,1,0
4377338041_9169fbee51_z,1,0
4337186530_e8f2dcaee8_z,1,1
2017_91735155,1,1
4383860957_ec9d9c0e85_z,1,0
4360929220_11452fa914_z,1,0
4376176060_514df66cfb_z,1,0
4369999595_c526d7c5ff_z,1,1
4364263294_8fa956c9ae_z,1,0
4378438138_6f063b2f90_z,1,0
4348386047_a0c8d85ffc_z,1,0
4379411804_f0684a6512_z,1,1
4367794391_0ae6983d89_z,1,0
4425798324_caca848fa5_z,1,1
4376056398_9ce53b4df9_z,1,0
4350950024_fdbfeb31b5_z,1,0
4384400169_05acdb376c_z,1,0
4373678267_66dccefb0f_z,1,0
4380580746_cac1fe57d7_z,1,1
2017_29793956,1,1
2017_84295486,1,1
4368919184_4d7d906dd3_z,1,1
4314187115_c09ebd8264_z,1,0
4367678559_fc81069813_z,1,0
2017_32340861,1,1
4356061623_77564f14a2_z,1,0
4358043073_8fe7b9e040_z,1,0
4335544087_a9a802f1c7_z,1,0
4323496211_804c064111_z,1,0
2017_34752276,1,1
4336454248_de9c762369_z,1,1
4337282006_5e9a33c3c6_z,1,0
4359494911_5ce9156a8d_z,1,1
4373442090_3337632e71_z,1,0
4361551849_b3515425fb_z,1,0
4375820566_85470b8db8_z,1,0
4319196220_aa00fd10e1_z,1,0
4386163036_263886465b_z,1,0
2017_97338955,1,1
4350534228_1e07d34462_z,1,0
4356991947_fb5e8e1fe0_z,1,1
4336329371_b2ce668185_z,1,0
4355734396_27f61260c7_z,1,0
2017_55368594,1,1
4381619446_3858fde21d_z,1,0
2017_26245250,1,1
2017_88774610,1,1
4360334673_56df7cc92e_z,1,0
2017_47472340,1,1
4376101170_520f9e2495_z,1,0
4380710094_e0d3934747_z,1,1
4329800819_0a71b87088_z,1,1
4383754059_0e99b52b67_z,1,0
4338738019_2463d8151a_z,1,0
4346953705_1b0155275e_z,1,0
4365716462_4e65078a21_z,1,1
4366651365_416f290bcd_z,1,0
4373629798_2febdfeba5_z,1,0
4330261432_2bcc90faa6_s,1,0
4343833305_79ccaf6c9e_z,1,0
4321554017_1f8a4b813a_z,1,0
4346599476_ab4497d3f3_z,1,1
4380846638_10ca9e58a3_z,1,0
4330800840_32b10d839c_z,1,0
4318942627_9ff3143af8_z,1,0
4362421966_aa863813f0_z,1,0
4377479174_3b20b66eb9_z,1,0
2017_21714827,1,1
2017_67994738,1,1
2017_60049610,1,1
4376804290_be9ef6b69d_z,1,0
2017_31917230,1,1
4316351151_248c73d46d_z,1,0
4374829837_ee9b35914f_z,1,0
4357797185_64180aefb5_z,1,1
4366427121_e998c6a74b_z,1,0
4329194455_66a9a5c3aa_z,1,0
4333107163_41a7deb629_z,1,0
4316131071_622410c349_z,1,0
4327046435_184ff6d94b_z,1,0
4345847165_c0ed16cb67_z,1,0
4379047189_8b2db3d3bf_z,1,0
2017_61334845,1,1
4338062646_1129a36cc8_z,1,0
2017_83031295,1,1
4356291731_5be993fae3_s,1,0
4361893439_54379e851b_z,1,0
4365728259_e75d2db68c_z,1,0
4363017747_fc726c93dc_z,1,0
4355890240_70c8941494_z,1,0
2017_14734170,1,1
4347984105_9b279fe7c7_z,1,0
4383395148_157c5b737f_z,1,0
4356618541_4c56e1bdc2_z,1,0
4360347553_a5ac24609e_z,1,0
4369187116_6913fe43b0_z,1,0
4346624081_1416940149_z,1,1
4343356742_8508d9b1b2_z,1,0
4382226538_e559a81470_z,1,1
4339023539_cfaf5ab3ed_z,1,0
2017_47901172,1,1
4347718626_ab52ab3726_z,1,0
4327069737_689d906483_z,1,0
4371085568_925e17b105_z,1,0
4407133186_01b280e5c2_z,1,0
2017_79400459,1,1
4380570360_0e7384a96d_z,1,0
4372625258_8c5c370fac_z,1,0
4379893079_2242323cd6_z,1,0
2017_62336430,1,1
4383880213_383053dfaa_z,1,1
4384492155_6dbf3ea032_z,1,1
4344631444_451669e4b4_z,1,0
4319939171_5bb811c277_s,1,1
4365166923_a1aede71a1_z,1,0
4369785194_ee3527958b_z,1,0
4363436288_f6f7e76833_z,1,0
4366453864_98466f533c_z,1,0
4380791132_dbf8a3bec0_z,1,0
4363240030_ba1d3ce824_z,1,1
4318635639_07f6a95275_z,1,0
4322327441_d2b08f8de1_s,1,1
4379756511_30e3a70ec9_z,1,0
4317228882_9b2ace0f7d_z,1,0
2017_45704677,1,1
4338001569_3c2545574c_z,1,1
4369032821_b815ef7345_z,1,1
4371022988_e639674fbb_z,1,0
4328464400_9056be27a0_z,1,0
4374330530_afc25b52c2_z,1,1
4377073156_197aff2009_z,1,0
4358998097_c4ffa8caa9_z,1,0
2017_54447673,1,1
4363380901_65bbc00d57_z,1,0
4367139565_726af47de2_z,1,0
4363073353_dd37a9cfc6_z,1,0
4378987420_9212c8b265_z,1,1
4378645971_075b875b45_s,1,0
4361134676_5af6836684_z,1,1
4331854587_860d18a79c_z,1,0
4362852985_61a680fb84_z,1,0
4365455659_c95bba82cb_z,1,1
2017_84208566,1,1
2017_52050547,1,1
2017_24308759,1,1
2017_30097697,1,1
4379359037_a1f3ea9756_z,1,0
2017_53070438,1,1
4316279312_d4128941f3_z,1,0
4357584524_5c56b51374_z,1,0
2017_62392535,1,1
4332558698_5996bb51a5_s,1,0
4315199660_def38dd8e0_z,1,0
4361062676_740938d0cd_z,1,0
4328674547_9e26ff1387_z,1,1
4378942662_2817a8450c_z,1,0
4382694627_f3f4660ae3_z,1,0
4318299110_8f43896223_z,1,0
4356554217_603e5408fa_z,1,0
2017_49801054,1,1
4381775970_0864e46ba5_z,1,0
4344970905_47428c881a_z,1,0
2017_91163440,1,1
4374909279_913eb71c08_z,1,0
4376960446_8c22e74f3d_z,1,0
4380475366_8136342804_z,1,1
4376733118_77103b32fa_z,1,0
4315132765_269808a0b1_z,1,0
4366410366_e398bed9d9_z,1,0
2017_63512761,1,1
4354679497_1f27754e63_z,1,0
4358174921_f95684931f_z,1,0
2017_43983643,1,1
4330284600_d0deb14d93_z,1,1
4332921593_9e901cf847_z,1,0
4362914479_82ea0bf2fa_z,1,0
4358142936_26323d3be3_z,1,0
4347608499_f6dd8468ba_z,1,0
4319802198_be4c941a5d_z,1,0
4321391172_663d2f80b8_z,1,0
4319579857_2b108115cd_z,1,1
4383734546_0d345070db_z,1,0
2017_17811316,1,1
4354562074_33ab72c4ab_z,1,0
4382674374_e91df77cc3_z,1,0
4315198556_b7bba7b6c1_z,1,0
4365518020_fc5ec0f30c_z,1,0
4407869623_4b0d2800ed_z,1,0
4379423334_b758e8d54c_z,1,0
4368265808_2725bc92ca_z,1,0
2017_38654190,1,1
4385631940_dcc9a26528_z,1,1
4372876949_6865d3f328_z,1,0
4372494883_b46133ddd9_z,1,1
4352419144_14e3f30994_z,1,0
4384649753_324391c101_z,1,1
4383564524_bdb9ca71f9_z,1,0
2017_56374782,1,1
4331738479_78f069e01c_z,1,0
4349547070_cd6cef3a0a_z,1,0
4319351998_b6174915b6_z,1,0
2017_85497364,1,1
4383394818_31ee60aa6c_z,1,0
4384037610_5f7f1776db_z,1,1
4361191081_15327ba14d_z,1,0
4381488746_97dd930805_z,1,0
4316500923_a979e0867e_z,1,0
4379923996_9d13a36ff1_z,1,0
4327028624_ba2de268bd_z,1,0
2017_44220747,1,1
4382575473_f2dc5ba007_z,1,0
4374353823_78c0b0a3fb_z,1,0
4386123366_ceda985769_z,1,0
4378054682_976426f9e2_z,1,0
2017_74704013,1,1
4372084660_8c033b33fc_z,1,1
4376630705_57bb47c87a_z,1,0
4369892298_ab71f8d54e_s,1,0
4381864098_aece754697_z,1,0
2017_41862348,1,1
2017_31593512,1,1
4373630734_22484b6e23_z,1,1
2017_88926818,1,1
4380347423_abbd70bb28_z,1,0
2017_48092283,1,1
4374086073_8d6ce72816_z,1,0
4355101186_e7df652f97_z,1,0
4354067584_a53ca628ed_z,1,0
4382485026_809f59c9f0_z,1,1
4342114360_c0d6dd736e_z,1,0
2017_48908287,1,1
2017_62668103,1,1
4380927435_4807f4f777_z,1,1
4351016950_d638c4888f_z,1,0
4356587545_c88df09d60_z,1,0
4335235448_63dd701ea4_z,1,0
4336684288_4176f15ded_z,1,0
4384718458_dcbae39354_z,1,0
4380704894_e0e11bf90d_z,1,0
4349762700_c4b87f4575_z,1,0
4328891753_8d938d2c79_s,1,0
4383144028_2e397aa82a_z,1,0
4336535925_aa98634ec9_z,1,0
2017_20139479,1,1
4366717897_51bd41d31a_z,1,0
4346136381_70f17b3da7_z,1,0
4400608661_af8188d6f0_z,1,0
4380570614_e2f04ce439_z,1,1
2017_88731407,1,1
4375535933_ced45cd829_z,1,0
4351635512_8770bd5c79_z,1,0
4379860594_1273037038_z,1,0
4373209695_8d3068ffcb_z,1,0
4360466419_e7034004f0_z,1,1
4320040594_5e9d6d7d3b_z,1,0
4362452831_a71f400abd_z,1,0
4317859694_23eff8032e_z,1,0
2017_56324438,1,1
4359468220_2e982c74d4_z,1,1
4373498717_e17b2f51cd_z,1,0
4342682683_8a82f057dc_z,1,0
4381110099_968bd51484_z,1,0
4329841956_aaa0acf1c2_s,1,0
4375833247_ba2285aa93_z,1,0
2017_36677371,1,1
4371842275_1a1c6908bc_z,1,0
4372748520_36228b2925_z,1,0
4315440787_855c003a7f_s,1,0
2017_25532620,1,1
4322506508_a6b08ceaf4_z,1,0
4366766437_84853d7252_z,1,0
2017_24887626,1,1
2017_15472162,1,1
4330006077_cc75f19df1_z,1,0
4351508594_c6ca4004eb_z,1,1
2017_31549499,1,1
4356813432_b28a3d0381_s,1,0
2017_17443029,1,1
4379572710_7f01415400_z,1,0
4323140421_360dc734b3_z,1,0
4378079348_095072a5a5_z,1,0
4372195237_c636fea8cc_s,1,0
4315436517_e7e2abcf1d_z,1,0
4356649070_db7407e9e8_z,1,0
2017_17746598,1,1
4338513926_6d1953ef1e_z,1,0
4383991196_ce32573c7d_z,1,0
2017_26025264,1,1
4373563318_ec088d03d3_z,1,0
4381638660_7b54495d01_z,1,0
2017_87476130,1,1
4362625222_aa388aa634_z,1,0
4372791823_f3f9d47a65_z,1,0
4378391727_b8496b13c2_z,1,0
4380707256_d98d9363d8_z,1,0
4330870220_7376565321_z,1,0
2017_64338691,1,1
4397253292_35a8b774d3_z,1,0
2017_11582428,1,1
2017_15977741,1,1
4378321115_e86bdfa37f_z,1,1
4354094999_d1c9b34870_z,1,0
4357099398_bd98cffd5d_z,1,0
4374496957_4d707202ec_z,1,0
4361529037_65aa60245f_z,1,0
4380211874_7da78d8539_z,1,0
4358072367_b1348c01a8_z,1,0
4361154266_b135d1666d_z,1,0
4376421760_f53e4b62cc_z,1,0
4332787604_5ab2431bd7_z,1,0
4374393962_34ecee38f3_s,1,1
4319650631_5d58390b48_z,1,0
4338182999_a56541e51c_z,1,0
4323273297_aff5ae7293_s,1,0
4368058321_d8cc820022_z,1,0
4370146488_73eac89dd3_z,1,0
2017_71975844,1,1
4317557944_bdc4314f88_s,1,0
4350444141_2484b11863_z,1,0
4368303710_864a2fbcae_z,1,0
4370824386_f5150c1bcf_z,1,0
4380677208_d13b221680_z,1,0
4318466401_6dc46c9fc2_z,1,0
4386359766_4036900f43_z,1,1
4327187349_2f0fe50a60_z,1,0
4373556208_51aef75c27_z,1,0
2017_40515985,1,1
4363922799_6e5a28529c_s,1,0
4354588488_306943b9bf_z,1,1
4358270172_54e2558094_z,1,0
4379129950_df691583bf_z,1,0
2017_57485161,1,1
2017_26186021,1,1
4377787253_3ea1c593e3_z,1,0
4346797344_083b88ee3a_z,1,0
2017_72257680,1,1
4352252974_0e1450c182_z,1,1
4379460173_814cb6c4d7_z,1,1
4361736097_d69e366c43_s,1,0
4341752220_4caa4f906f_z,1,1
4329098725_43d99a19c4_z,1,0
4381838036_f914f9b2bd_z,1,0
4332734567_a00114c795_z,1,0
4371136727_8ee5d8f159_z,1,1
4378555636_924a42cd40_z,1,1
4357237570_53ec8e8e47_z,1,0
4313950974_df8b1b4ae3_z,1,0
4353919507_1c92a9724a_z,1,0
4346995837_2de0ff951b_z,1,0
2017_42820020,1,1
4382119735_1b0459e97b_z,1,0
2017_59902159,1,1
4369263349_4f9d9d63db_z,1,1
4373021698_19ef9a55e9_z,1,0
4374356379_df8d0d63b2_z,1,0
4346697979_9940df138c_s,1,0
4343155181_a19b5b5169_s,1,0
2017_91180817,1,1
2017_64641314,1,1
4337808991_184323e009_z,1,0
4380420960_48de211792_z,1,0
4380240698_b14e79c9c1_s,1,0
4380806052_eff6fbc85c_z,1,1
4368220631_356a18bd57_z,1,0
4381168905_caff5d9ce8_z,1,0
4379130931_dba076f9cd_z,1,0
4330075582_57deba54cd_s,1,0
4368430938_678af65683_z,1,0
4364305941_32ca688e41_z,1,0
4393538327_cffab9eda4_z,1,0
2017_50518625,1,1
4316728206_6988beac97_z,1,0
4362417272_4612bc79f4_z,1,1
4373652659_5d284d0c9a_z,1,0
4328277852_d686efe888_z,1,0
4372810338_b0abcc1f80_z,1,0
4317035211_546144c84c_z,1,0
4382725392_45c883c452_z,1,0
4360316446_b88088a330_z,1,0
4420468602_d63e3e8603_z,1,1
4382975676_68fde03d7d_z,1,0
4375646705_c163f17221_z,1,0
4349230963_5b0c84147b_z,1,0
2017_53585237,1,1
4359971625_df8c88f5c7_z,1,1
2017_32030894,1,1
4359769206_54a5d779c5_z,1,1
4349016655_ba27fe5785_z,1,1
4367576919_f7f6f5039f_z,1,0
2017_32991979,1,1
4381284809_c402f45d46_z,1,0
2017_73661723,1,1
4355454559_35e5107524_s,1,0
2017_73379414,1,1
4370995252_8e831728a2_z,1,0
4352253040_407d5a2885_z,1,0
4332470388_c43a606e9d_z,1,0
2017_37956034,1,1
4372874767_8ee75acc01_z,1,1
4381128323_0bd35f5e0c_z,1,0
4380334187_1e490c08cb_z,1,1
4351127715_92847b1122_z,1,0
2017_15130115,1,1
4316690214_4cd1b340a1_z,1,1
4382299742_8fa9d9a540_s,1,1
4360566217_2735649144_z,1,0
4366235009_a77798335e_z,1,1
4318344054_9d6d5b4a49_z,1,1
4375892756_6acff6a0e0_z,1,0
4359713121_19165b55fd_z,1,0
2017_65426906,1,1
4376513535_c6e4fd7296_z,1,0
4327036528_e7e1a77680_z,1,0
4375885898_ac06e6e398_z,1,0
4372933064_756b282d46_z,1,0
4322926354_055578aa93_z,1,0
4318532042_2358cc9384_z,1,0
4339268832_c588a62033_z,1,0
4336580682_8fc6d84a05_z,1,1
4367749300_f5f31df52b_z,1,0
4340294441_f93de7d458_z,1,0
2017_25048795,1,1
4365805247_b8242519aa_z,1,1
4380955540_0707f882a8_z,1,0
4384879284_a78d91a8c7_z,1,0
4379361918_619021d35f_z,1,0
4329296076_c6f8e07307_z,1,0
4354069710_3ca7719d7a_z,1,0
4345471689_f56ec2c736_z,1,0
2017_57338699,1,1
4371127474_d7b1c4c2bb_z,1,0
2017_43272004,1,1
4375940388_3757aab23b_z,1,0
4360328941_71b7469568_z,1,0
4377284959_521806686e_z,1,0
2017_71056323,1,1
4377567679_531a4d1753_z,1,0
4353017210_3c51a83bea_z,1,0
4358664967_e3560200be_z,1,0
4382087594_fca4c1841d_z,1,0
4328528439_77d030cb17_z,1,1
4380773099_ca1594cf9d_z,1,0
4355587278_a217b1b62f_z,1,0
4359520599_357fa09970_z,1,0
4334908419_fddd05344e_z,1,0
4358452487_01f5eb24ed_z,1,1
